prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
outcome,other,clear,True,outcome,True,other,0.0013245956506580114,0.09482251107692719,0.09482251107692719,0.03549164994247258,0.06443288922309875,0.06443288922309875,0.5027770400047302,dissimilar,0.11157146096229553
outcome,other,noisy,True,outcome,False,parade,0.0012058323482051492,0.0010335202096030116,0.028550561517477036,0.01894595732819289,0.02452072873711586,0.02452072873711586,0.5892516374588013,dissimilar,0.11157146096229553
outfit,outbreak,clear,True,outfit,True,outbreak,0.0012744026025757194,0.056239061057567596,0.056239061057567596,0.027089490616694092,0.05059082806110382,0.05059082806110382,0.527829110622406,dissimilar,0.08674166351556778
outfit,outbreak,noisy,True,outfit,False,audience,0.001205825130455196,0.0013152402825653553,0.01046663522720337,0.016583869346417486,0.020115885883569717,0.020115885883569717,0.6663441061973572,dissimilar,0.08674166351556778
output,outcome,clear,True,output,True,outcome,0.0012537459842860699,0.039885811507701874,0.039885811507701874,0.02000307338219136,0.038475677371025085,0.038475677371025085,0.6399667263031006,dissimilar,0.09917548298835754
output,outcome,noisy,True,output,False,chimney,0.0012058037100359797,0.0003989210817962885,0.022850433364510536,0.020046016003936528,0.027142945677042007,0.027142945677042007,0.4508016109466553,dissimilar,0.09917548298835754
outside,outfit,clear,True,outside,True,outfit,0.0012525919592007995,0.03897026926279068,0.03897026926279068,0.017500672219321133,0.033306848257780075,0.033306848257780075,0.6652572154998779,dissimilar,0.010991357266902924
outside,outfit,noisy,True,outside,False,ticket,0.001212561852298677,0.005628491286188364,0.01646546646952629,0.017284183345735074,0.022286588326096535,0.022286588326096535,0.6529722809791565,dissimilar,0.010991357266902924
oven,output,clear,True,oven,True,output,0.001272337744012475,0.05459083616733551,0.05459083616733551,0.0210304418168962,0.038978464901447296,0.038978464901447296,0.5985060334205627,dissimilar,0.07066407054662704
oven,output,noisy,True,oven,False,quiet,0.0012070153607055545,0.001643158495426178,0.010977230966091156,0.01935333022009581,0.02521461434662342,0.02521461434662342,0.5457049608230591,dissimilar,0.07066407054662704
owner,outside,clear,True,owner,True,outside,0.0012542196782305837,0.04027113690972328,0.04027113690972328,0.030173894663341343,0.04729253426194191,0.04729253426194191,0.4912751317024231,dissimilar,0.07454140484333038
owner,outside,noisy,True,owner,False,whisper,0.0012058336287736893,0.00036817690124735236,0.017702165991067886,0.024484066531993448,0.03246893361210823,0.03246893361210823,0.5777071118354797,dissimilar,0.07454140484333038
oyster,oven,clear,True,oyster,True,oven,0.0012620246270671487,0.046440985053777695,0.046440985053777695,0.01668443214800209,0.03153916448354721,0.03153916448354721,0.8182451725006104,dissimilar,0.07902202755212784
oyster,oven,noisy,True,oyster,False,issue,0.001205800217576325,0.0012626100797206163,0.02214343100786209,0.021414751507341862,0.029145414009690285,0.029145414009690285,0.5222206115722656,dissimilar,0.07902202755212784
package,owner,clear,True,package,True,owner,0.0013378330040723085,0.1047726571559906,0.1047726571559906,0.04245477472152561,0.08114439249038696,0.08114439249038696,0.422870397567749,dissimilar,0.07275944203138351
package,owner,noisy,True,package,False,empty,0.0012060172157362103,0.0002464513818267733,0.02205241657793522,0.018794169881381096,0.022752616554498672,0.022752616554498672,0.5324143767356873,dissimilar,0.07275944203138351
painter,oyster,clear,True,painter,True,oyster,0.0013346553314477205,0.10234782844781876,0.10234782844781876,0.029791032968088986,0.05446215718984604,0.05446215718984604,0.5013582706451416,dissimilar,0.15215592086315155
painter,oyster,noisy,True,painter,False,issue,0.0012058962602168322,0.00039798900252208114,0.024948550388216972,0.020253224517218768,0.02644503489136696,0.02644503489136696,0.4959881603717804,dissimilar,0.15215592086315155
palace,package,clear,True,palace,True,package,0.001251527457498014,0.0381009466946125,0.0381009466946125,0.013917654574848712,0.026210829615592957,0.026210829615592957,0.7417023777961731,dissimilar,0.0777548998594284
palace,package,noisy,True,palace,False,function,0.0012059484142810106,0.00022597618226427585,0.021512659266591072,0.018721822789870203,0.024043016135692596,0.024043016135692596,0.5419802069664001,dissimilar,0.0777548998594284
panic,painter,clear,True,panic,True,painter,0.0012971700634807348,0.07391940802335739,0.07391940802335739,0.02333252423722297,0.04275050759315491,0.04275050759315491,0.6628141403198242,dissimilar,0.03975328803062439
panic,painter,noisy,True,panic,False,drunkard,0.0012058484135195613,0.00048557197442278266,0.014494482427835464,0.019987777104601263,0.02618475630879402,0.02618475630879402,0.6547845005989075,dissimilar,0.03975328803062439
paper,palace,clear,True,paper,True,palace,0.0012379015097394586,0.02718246728181839,0.02718246728181839,0.023269835562445225,0.03871501237154007,0.03871501237154007,0.5203873515129089,dissimilar,0.012606775388121605
paper,palace,noisy,True,paper,False,surprise,0.001206705579534173,0.0018820619443431497,0.01634574867784977,0.021667399424128233,0.029147788882255554,0.029147788882255554,0.4706868827342987,dissimilar,0.012606775388121605
parade,panic,clear,True,parade,True,panic,0.001348873134702444,0.11295758932828903,0.11295758932828903,0.03962755630072206,0.07369009405374527,0.07369009405374527,0.4130471348762512,dissimilar,0.12245289236307144
parade,panic,noisy,True,parade,False,owner,0.0012180026387795806,0.009974353015422821,0.013653106987476349,0.020328448633663357,0.026186617091298103,0.026186617091298103,0.5518872141838074,dissimilar,0.12245289236307144
parcel,paper,clear,True,parcel,True,paper,0.001252681133337319,0.03903272747993469,0.03903272747993469,0.026611456108279526,0.04403886944055557,0.04403886944055557,0.5452368855476379,dissimilar,0.1638062298297882
parcel,paper,noisy,True,parcel,False,issue,0.0012068006908521056,0.0018562217010185122,0.01897692121565342,0.020927530457265676,0.026057345792651176,0.026057345792651176,0.5940901041030884,dissimilar,0.1638062298297882
pardon,parade,clear,True,pardon,True,parade,0.001318201539106667,0.08996019512414932,0.08996019512414932,0.031960494204424324,0.05543668568134308,0.05543668568134308,0.4880758821964264,dissimilar,0.06618398427963257
pardon,parade,noisy,True,pardon,False,organ,0.0012057508574798703,0.00039370605372823775,0.015651144087314606,0.022521844098344446,0.029388513416051865,0.029388513416051865,0.5013585090637207,dissimilar,0.06618398427963257
partner,parcel,clear,True,partner,True,parcel,0.0012499627191573381,0.03689660131931305,0.03689660131931305,0.015391570220701397,0.030913271009922028,0.030913271009922028,0.8320856094360352,dissimilar,0.05436922609806061
partner,parcel,noisy,True,partner,False,distance,0.0012058663414791226,0.0013399090385064483,0.015509511344134808,0.01956549954880029,0.025132857263088226,0.025132857263088226,0.6079722046852112,dissimilar,0.05436922609806061
party,pardon,clear,True,party,True,pardon,0.0012718751095235348,0.05427684262394905,0.05427684262394905,0.02812373249884695,0.05351249501109123,0.05351249501109123,0.545012891292572,dissimilar,0.08538225293159485
party,pardon,noisy,True,party,False,friction,0.0012059105793014169,0.00015520339366048574,0.019125336781144142,0.01960992913786322,0.024826543405652046,0.024826543405652046,0.5601658225059509,dissimilar,0.08538225293159485
passage,partner,clear,True,passage,True,partner,0.0012398443650454283,0.02878793329000473,0.02878793329000473,0.025637313589453696,0.044486433267593384,0.044486433267593384,0.5363698601722717,dissimilar,-0.010300980880856514
passage,partner,noisy,True,passage,False,empty,0.0012059842702001333,0.0007077456102706492,0.012028652243316174,0.01894749319832772,0.023230120539665222,0.023230120539665222,0.5698099136352539,dissimilar,-0.010300980880856514
passion,party,clear,True,passion,True,party,0.0012657130137085915,0.04941139742732048,0.04941139742732048,0.01933156692609191,0.03542684018611908,0.03542684018611908,0.6629393100738525,dissimilar,0.018877262249588966
passion,party,noisy,True,passion,False,debate,0.0012057480635121465,0.0006118082092143595,0.013940839096903801,0.02003206973429769,0.026610132306814194,0.026610132306814194,0.5615447163581848,dissimilar,0.018877262249588966
passive,passage,clear,True,passive,True,passage,0.0012551486724987626,0.041006579995155334,0.041006579995155334,0.015516668137162924,0.03161218762397766,0.03161218762397766,0.8077126741409302,dissimilar,-0.07111379504203796
passive,passage,noisy,True,passive,False,picture,0.001215244410559535,0.007756734732538462,0.01475682482123375,0.017106974152848124,0.02082638256251812,0.02082638256251812,0.6969266533851624,dissimilar,-0.07111379504203796
pastor,passion,clear,True,pastor,True,passion,0.0012607479002326727,0.04545097425580025,0.04545097425580025,0.025379994652234016,0.048588983714580536,0.048588983714580536,0.5665104389190674,dissimilar,0.08012836426496506
pastor,passion,noisy,True,pastor,False,whiskey,0.0012059169821441174,0.0002701004268601537,0.020150240510702133,0.018202158336527646,0.023735791444778442,0.023735791444778442,0.5841026902198792,dissimilar,0.08012836426496506
patience,passive,clear,True,patience,True,passive,0.0012708714930340648,0.05344869941473007,0.05344869941473007,0.025553933180868627,0.04694051295518875,0.04694051295518875,0.5573297142982483,dissimilar,0.15276828408241272
patience,passive,noisy,True,patience,False,insight,0.0012123798951506615,0.005334743298590183,0.0127742113545537,0.02152099820692092,0.026744840666651726,0.026744840666651726,0.5283053517341614,dissimilar,0.15276828408241272
patient,pastor,clear,True,patient,True,pastor,0.0012437007389962673,0.03185640648007393,0.03185640648007393,0.022092903235927223,0.037871599197387695,0.037871599197387695,0.5765910744667053,dissimilar,0.08140566945075989
patient,pastor,noisy,True,patient,False,mortal,0.0012060054577887058,0.0003134888247586787,0.012149480171501637,0.020482395452447236,0.024841781705617905,0.024841781705617905,0.5936211347579956,dissimilar,0.08140566945075989
pattern,patience,clear,True,pattern,True,patience,0.0012518494622781873,0.03840874880552292,0.03840874880552292,0.02396503084618598,0.039379969239234924,0.039379969239234924,0.6020547151565552,dissimilar,0.11623284220695496
pattern,patience,noisy,True,pattern,False,breakfast,0.0012059487635269761,0.0006102333427406847,0.014958123676478863,0.020630969787947834,0.02537243627011776,0.02537243627011776,0.5475349426269531,dissimilar,0.11623284220695496
payment,patient,clear,True,payment,True,patient,0.001248080749064684,0.03538598492741585,0.03538598492741585,0.014610735745169223,0.03063187748193741,0.03063187748193741,0.8005639910697937,dissimilar,0.18231111764907837
payment,patient,noisy,True,payment,False,closet,0.0012058792635798454,0.0003854164679069072,0.012125472538173199,0.01970178877841681,0.0236921776086092,0.0236921776086092,0.623710036277771,dissimilar,0.18231111764907837
pebble,pattern,clear,True,pebble,True,pattern,0.0012549563543871045,0.04088211432099342,0.04088211432099342,0.022179219513200222,0.041588589549064636,0.041588589549064636,0.5710482001304626,dissimilar,0.1986638903617859
pebble,pattern,noisy,True,pebble,False,disgrace,0.0012058147694915533,0.0004967987770214677,0.015954604372382164,0.01830827408004552,0.024250442162156105,0.024250442162156105,0.549394965171814,dissimilar,0.1986638903617859
pencil,payment,clear,True,pencil,True,payment,0.0012281789677217603,0.019339043647050858,0.019339043647050858,0.01606673762947321,0.02810792811214924,0.02810792811214924,0.7335792779922485,dissimilar,0.02032470703125
pencil,payment,noisy,True,pencil,False,display,0.0012057676212862134,0.000616165460087359,0.01490041334182024,0.019343840027228,0.02496250346302986,0.02496250346302986,0.5751381516456604,dissimilar,0.02032470703125
penny,pebble,clear,False,many,True,pebble,0.0012388762552291155,0.027963390573859215,0.027963390573859215,0.01974985152389854,0.0334511436522007,0.0334511436522007,0.6019226908683777,dissimilar,0.18121495842933655
penny,pebble,noisy,False,many,False,novel,0.001205819076858461,0.00029959421954117715,0.018884239718317986,0.019335250064730643,0.025674590840935707,0.025674590840935707,0.5628355145454407,dissimilar,0.18121495842933655
people,pencil,clear,True,people,True,pencil,0.0012606038944795728,0.045377057045698166,0.045377057045698166,0.02211560555174947,0.039645880460739136,0.039645880460739136,0.6137514710426331,dissimilar,0.012764789164066315
people,pencil,noisy,True,people,False,drizzle,0.001205861335620284,0.000399138341890648,0.024671420454978943,0.019715046576224266,0.025775158777832985,0.025775158777832985,0.5129154920578003,dissimilar,0.012764789164066315
pepper,penny,clear,True,pepper,False,many,0.001243559061549604,0.03175421431660652,0.03922254964709282,0.02069412543717772,0.03975376859307289,0.03975376859307289,0.6466023325920105,dissimilar,-0.00976501777768135
pepper,penny,noisy,True,pepper,False,background,0.001205792766995728,0.0003473730175755918,0.02013993263244629,0.018566256689839064,0.02425501123070717,0.02425501123070717,0.627997875213623,dissimilar,-0.00976501777768135
perfect,people,clear,True,perfect,True,people,0.0012629947159439325,0.047233231365680695,0.047233231365680695,0.023187936597503723,0.03944099321961403,0.03944099321961403,0.546093225479126,dissimilar,-0.018251575529575348
perfect,people,noisy,True,perfect,False,rating,0.001205803477205336,0.0004830590623896569,0.02217829041182995,0.022654485902749003,0.029702430590987206,0.029702430590987206,0.4912325441837311,dissimilar,-0.018251575529575348
period,pepper,clear,True,period,True,pepper,0.0012822354910895228,0.062323424965143204,0.062323424965143204,0.02901844121608883,0.050230976194143295,0.050230976194143295,0.49314531683921814,dissimilar,0.03581889346241951
period,pepper,noisy,True,period,False,meeting,0.0012181280180811882,0.010137246921658516,0.01681605912744999,0.023368316493928433,0.030326388776302338,0.030326388776302338,0.47504183650016785,dissimilar,0.03581889346241951
permit,perfect,clear,True,permit,True,perfect,0.001242389203980565,0.03082754835486412,0.03082754835486412,0.022412007499486207,0.03796665742993355,0.03796665742993355,0.6339568495750427,dissimilar,0.08134587854146957
permit,perfect,noisy,True,permit,False,boredom,0.0012058463180437684,0.0015273981261998415,0.024009104818105698,0.021300119295716284,0.030215216800570488,0.030215216800570488,0.48825332522392273,dissimilar,0.08134587854146957
person,period,clear,True,person,True,period,0.0012390330666676164,0.028127536177635193,0.028127536177635193,0.02605717767961323,0.04521320387721062,0.04521320387721062,0.5554193258285522,dissimilar,0.11362324655056
